jgi_spid	GOLD_BIOSAMPLE_ID	LATITUDE	LONGITUDE	ECOSYSTEM	ECOSYSTEM_CATEGORY	ECOSYSTEM_TYPE	HABITAT	GOLD_STUDY_ID	STUDY_NAME	ANALYSIS_PROJECT_TYPE	ANALYSIS_PROJECT_NAME_FULL	ANTHROPOGENIC_PERTURBATION_1	ANTHROPOGENIC_PERTURBATION_2	GEOTHERMAL_ENVIRONMENT	HYDROCARBON_ENVIRONMENT	EUKARYOTIC	VIRAL	DESCRIPTION	EMPO_1	EMPO_2	EMPO_3
1074345	Gb0115688	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_22_D_>0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074346	Gb0115689	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_22_N_<0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074347	Gb0115690	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_22_N_>0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074348	Gb0115691	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_29_D_<0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074349	Gb0115692	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_29_D_>0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074351	Gb0115694	39.283	-75.3633	Environmental	Aquatic	Marine	Aqueous	Gs0114433	Aqueous microbial communities from the Delaware River/Bay and Chesapeake Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series	Metagenome Analysis	Aqueous microbial communities from the Delaware River and Bay under freshwater to marine salinity gradient to study organic matter cycling in a time-series - DEBay_Sum_29_N_>0.8_DNA (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Saline	Water (saline)
1074522	Gb0115731	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE PermafrostAB136-A (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074524	Gb0115733	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE PermafrostAB12-B (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074525	Gb0115734	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE PermafrostAB12-D (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074526	Gb0115735	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE PermafrostL2-A (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074528	Gb0115737	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE Permafrost154B-one (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074529	Gb0115738	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE Permafrost154B-two (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074531	Gb0115740	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE Permafrost305-11B (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074532	Gb0115741	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE Permafrost159B-16B (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1074534	Gb0115743	71.299	-156.61	Environmental	Terrestrial	Soil	Arctic peat soil	Gs0084162	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA	Metagenome Analysis	Arctic peat soil microbial communities from the Barrow Environmental Observatory site; Barrow; Alaska; USA - NGEE PermafrostL1-D (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1075155	Gb0119100	44.7219	-110.7021	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - ECH_B host_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075156	Gb0119101	44.7219	-110.7021	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - ECH_B nyco_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075157	Gb0119102	44.7219	-110.7021	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - ECH_C virus_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075158	Gb0119103	44.7219	-110.7021	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - ECH_C host_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075159	Gb0119104	44.7315	-110.7113	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - BED_virus_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075160	Gb0119105	44.7315	-110.7113	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - BED_host_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1075162	Gb0119107	44.733	-110.709	Environmental	Aquatic	Thermal springs	Hot spring	Gs0116196	Extremophilic microbial mat communities from USA and Mexico	Metagenome Analysis	Hot spring microbial mat communities from Yellowstone National Park; Wyoming; USA - OSPB_host_MetaG (SPAdes)	unperturbed	unperturbed	TRUE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Surface (non-saline)
1076414	Gb0119098	34.0722	-118.4441	Host-associated	Plants	Rhizosphere	Root nodules	Gs0114676	Root nodule microbial communities of legume samples collected from USA; Mexico and Botswana	Metagenome Analysis	Root nodule microbial communities of legume samples collected from California; USA - Medicago truncatula BG (SPAdes)	unperturbed	unperturbed	FALSE	FALSE	FALSE	FALSE	na	Host-associated	Plant	Plant rhizosphere
1082363	Gb0119190	41.7655	-111.8143	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Utah to study Nitrogen management - NC Control (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082364	Gb0119191	41.7655	-111.8143	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Utah to study Nitrogen management - NC AS100 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082365	Gb0119192	41.7655	-111.8143	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Utah to study Nitrogen management - NC AS200 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082366	Gb0119193	41.7655	-111.8143	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Utah to study Nitrogen management - NC Compost (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082367	Gb0119194	33.8834	-83.4195	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Georgia to study Nitrogen management - GA Control (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082368	Gb0119195	33.8834	-83.4195	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Georgia to study Nitrogen management - GA AS100 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082369	Gb0119196	33.8834	-83.4195	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Georgia to study Nitrogen management - GA AS200 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082370	Gb0119197	33.8834	-83.4195	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Georgia to study Nitrogen management - GA Plitter (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082371	Gb0119198	41.7655	-111.8143	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Utah to study Nitrogen management - Steer compost 2011 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
1082373	Gb0119200	33.8834	-83.4195	Environmental	Terrestrial	Soil	Agricultural soil	Gs0114436	Agricultural soil microbial communities from Utah and Georgia to study Nitrogen management	Metagenome Analysis	Agricultural soil microbial communities from Georgia to study Nitrogen management - Poultry litter 2012 (SPAdes)	perturbed	agricultural	FALSE	FALSE	FALSE	FALSE	na	Free-living	Non-saline	Soil (non-saline)
